"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","Wetter","temp","wind","date","year","month","day","weekday","hour"
"4/20/2016 16:00",711,699,1410,"Klarer Himmel",13,11,2016-04-20 16:00:00,2016,4,20,"Wed",16
"4/20/2016 17:00",753,850,1603,"Klarer Himmel",13,15,2016-04-20 17:00:00,2016,4,20,"Wed",17
"4/20/2016 18:00",679,828,1507,"Klarer Himmel",13,11,2016-04-20 18:00:00,2016,4,20,"Wed",18
"4/20/2016 19:00",713,602,1315,"Klarer Himmel",12,11,2016-04-20 19:00:00,2016,4,20,"Wed",19
"4/20/2016 20:00",497,494,991,"Klarer Himmel",9,7,2016-04-20 20:00:00,2016,4,20,"Wed",20
"4/20/2016 21:00",270,288,558,"Klarer Himmel",9,13,2016-04-20 21:00:00,2016,4,20,"Wed",21
"4/20/2016 22:00",202,365,567,"Klarer Himmel",8,15,2016-04-20 22:00:00,2016,4,20,"Wed",22
"4/20/2016 23:00",178,245,423,"Klarer Himmel",6,9,2016-04-20 23:00:00,2016,4,20,"Wed",23
"4/21/2016 0:00",132,117,249,"Klarer Himmel",5,7,2016-04-21 00:00:00,2016,4,21,"Thurs",0
"4/21/2016 1:00",45,113,158,"Klarer Himmel",4,4,2016-04-21 01:00:00,2016,4,21,"Thurs",1
"4/21/2016 2:00",12,89,101,"Klarer Himmel",3,4,2016-04-21 02:00:00,2016,4,21,"Thurs",2
"4/21/2016 3:00",18,74,92,"Klarer Himmel",3,2,2016-04-21 03:00:00,2016,4,21,"Thurs",3
"4/21/2016 4:00",14,89,103,"Klarer Himmel",2,6,2016-04-21 04:00:00,2016,4,21,"Thurs",4
"4/21/2016 5:00",48,57,105,"Klarer Himmel",3,6,2016-04-21 05:00:00,2016,4,21,"Thurs",5
"4/21/2016 6:00",122,57,179,"Klarer Himmel",3,2,2016-04-21 06:00:00,2016,4,21,"Thurs",6
"4/21/2016 7:00",535,298,833,"Klarer Himmel",5,6,2016-04-21 07:00:00,2016,4,21,"Thurs",7
"4/21/2016 8:00",683,560,1243,"Klarer Himmel",7,6,2016-04-21 08:00:00,2016,4,21,"Thurs",8
"4/21/2016 9:00",617,431,1048,"Klarer Himmel",10,6,2016-04-21 09:00:00,2016,4,21,"Thurs",9
"4/21/2016 10:00",613,478,1091,"Klarer Himmel",11,9,2016-04-21 10:00:00,2016,4,21,"Thurs",10
"4/21/2016 11:00",627,464,1091,"Klarer Himmel",12,9,2016-04-21 11:00:00,2016,4,21,"Thurs",11
"4/21/2016 12:00",564,555,1119,"Klarer Himmel",14,9,2016-04-21 12:00:00,2016,4,21,"Thurs",12
"4/21/2016 13:00",699,627,1326,"Klarer Himmel",14,9,2016-04-21 13:00:00,2016,4,21,"Thurs",13
"4/21/2016 14:00",677,639,1316,"Klarer Himmel",16,9,2016-04-21 14:00:00,2016,4,21,"Thurs",14
"4/21/2016 15:00",804,691,1495,"Klarer Himmel",16,13,2016-04-21 15:00:00,2016,4,21,"Thurs",15
"4/21/2016 16:00",795,702,1497,"Klarer Himmel",16,13,2016-04-21 16:00:00,2016,4,21,"Thurs",16
"4/21/2016 17:00",831,835,1666,"Klarer Himmel",16,9,2016-04-21 17:00:00,2016,4,21,"Thurs",17
"4/21/2016 18:00",735,773,1508,"Klarer Himmel",15,15,2016-04-21 18:00:00,2016,4,21,"Thurs",18
"4/21/2016 19:00",565,717,1282,"Klarer Himmel",14,13,2016-04-21 19:00:00,2016,4,21,"Thurs",19
"4/21/2016 20:00",333,529,862,"Klarer Himmel",11,9,2016-04-21 20:00:00,2016,4,21,"Thurs",20
"4/21/2016 21:00",237,376,613,"Klarer Himmel",8,7,2016-04-21 21:00:00,2016,4,21,"Thurs",21
"4/21/2016 22:00",177,300,477,"Klarer Himmel",9,17,2016-04-21 22:00:00,2016,4,21,"Thurs",22
"4/21/2016 23:00",168,195,363,"Klarer Himmel",8,20,2016-04-21 23:00:00,2016,4,21,"Thurs",23
"4/22/2016 0:00",50,109,159,"Klarer Himmel",6,11,2016-04-22 00:00:00,2016,4,22,"Fri",0
"4/22/2016 1:00",14,64,78,"Klarer Himmel",4,4,2016-04-22 01:00:00,2016,4,22,"Fri",1
"4/22/2016 2:00",17,30,47,"Klarer Himmel",4,2,2016-04-22 02:00:00,2016,4,22,"Fri",2
"4/22/2016 3:00",6,18,24,"Klarer Himmel",2,9,2016-04-22 03:00:00,2016,4,22,"Fri",3
"4/22/2016 4:00",9,10,19,"Klarer Himmel",2,2,2016-04-22 04:00:00,2016,4,22,"Fri",4
"4/22/2016 5:00",43,21,64,"Nebel",2,2,2016-04-22 05:00:00,2016,4,22,"Fri",5
"4/22/2016 6:00",115,34,149,"Nebel",2,4,2016-04-22 06:00:00,2016,4,22,"Fri",6
"4/22/2016 7:00",532,228,760,"Klarer Himmel",5,6,2016-04-22 07:00:00,2016,4,22,"Fri",7
"4/22/2016 8:00",711,475,1186,"wolkig",7,15,2016-04-22 08:00:00,2016,4,22,"Fri",8
"4/22/2016 9:00",620,381,1001,"wolkig",8,22,2016-04-22 09:00:00,2016,4,22,"Fri",9
"4/22/2016 10:00",460,404,864,"wolkig",9,13,2016-04-22 10:00:00,2016,4,22,"Fri",10
"4/22/2016 11:00",540,346,886,"wolkig",10,7,2016-04-22 11:00:00,2016,4,22,"Fri",11
"4/22/2016 12:00",523,462,985,"wolkig",11,11,2016-04-22 12:00:00,2016,4,22,"Fri",12
"4/22/2016 13:00",487,573,1060,"Klarer Himmel",12,11,2016-04-22 13:00:00,2016,4,22,"Fri",13
"4/22/2016 14:00",549,568,1117,"Klarer Himmel",13,4,2016-04-22 14:00:00,2016,4,22,"Fri",14
"4/22/2016 15:00",528,452,980,"Klarer Himmel",13,15,2016-04-22 15:00:00,2016,4,22,"Fri",15
"4/22/2016 16:00",523,476,999,"Klarer Himmel",13,13,2016-04-22 16:00:00,2016,4,22,"Fri",16
"4/22/2016 17:00",521,526,1047,"Klarer Himmel",13,13,2016-04-22 17:00:00,2016,4,22,"Fri",17
"4/22/2016 18:00",494,479,973,"Klarer Himmel",12,15,2016-04-22 18:00:00,2016,4,22,"Fri",18
"4/22/2016 19:00",412,395,807,"Klarer Himmel",11,15,2016-04-22 19:00:00,2016,4,22,"Fri",19
"4/22/2016 20:00",333,306,639,"Klarer Himmel",10,17,2016-04-22 20:00:00,2016,4,22,"Fri",20
"4/22/2016 21:00",176,305,481,"Klarer Himmel",9,15,2016-04-22 21:00:00,2016,4,22,"Fri",21
"4/22/2016 22:00",146,232,378,"Klarer Himmel",8,15,2016-04-22 22:00:00,2016,4,22,"Fri",22
"4/22/2016 23:00",158,184,342,"Klarer Himmel",7,15,2016-04-22 23:00:00,2016,4,22,"Fri",23
"4/23/2016 0:00",136,195,331,"Klarer Himmel",6,11,2016-04-23 00:00:00,2016,4,23,"Sat",0
"4/23/2016 1:00",109,157,266,"Klarer Himmel",6,7,2016-04-23 01:00:00,2016,4,23,"Sat",1
"4/23/2016 2:00",59,127,186,"Klarer Himmel",5,7,2016-04-23 02:00:00,2016,4,23,"Sat",2
"4/23/2016 3:00",52,127,179,"Klarer Himmel",5,7,2016-04-23 03:00:00,2016,4,23,"Sat",3
"4/23/2016 4:00",20,61,81,"Klarer Himmel",4,7,2016-04-23 04:00:00,2016,4,23,"Sat",4
"4/23/2016 5:00",21,46,67,"Klarer Himmel",4,4,2016-04-23 05:00:00,2016,4,23,"Sat",5
"4/23/2016 6:00",34,10,44,"Klarer Himmel",4,6,2016-04-23 06:00:00,2016,4,23,"Sat",6
"4/23/2016 7:00",132,25,157,"wolkig",4,11,2016-04-23 07:00:00,2016,4,23,"Sat",7
"4/23/2016 8:00",149,79,228,"wolkig",6,15,2016-04-23 08:00:00,2016,4,23,"Sat",8
"4/23/2016 9:00",256,89,345,"wolkig",6,15,2016-04-23 09:00:00,2016,4,23,"Sat",9
"4/23/2016 10:00",275,137,412,"teilweise bewölkt",6,13,2016-04-23 10:00:00,2016,4,23,"Sat",10
"4/23/2016 11:00",265,163,428,"teilweise bewölkt",7,15,2016-04-23 11:00:00,2016,4,23,"Sat",11
"4/23/2016 12:00",317,214,531,"teilweise bewölkt",7,20,2016-04-23 12:00:00,2016,4,23,"Sat",12
"4/23/2016 13:00",281,267,548,"wolkig",9,17,2016-04-23 13:00:00,2016,4,23,"Sat",13
"4/23/2016 14:00",307,232,539,"teilweise bewölkt",9,13,2016-04-23 14:00:00,2016,4,23,"Sat",14
"4/23/2016 15:00",241,240,481,"teilweise bewölkt",7,20,2016-04-23 15:00:00,2016,4,23,"Sat",15
"4/23/2016 16:00",224,303,527,"teilweise bewölkt",9,22,2016-04-23 16:00:00,2016,4,23,"Sat",16
"4/23/2016 17:00",214,249,463,"teilweise bewölkt",8,19,2016-04-23 17:00:00,2016,4,23,"Sat",17
"4/23/2016 18:00",215,248,463,"teilweise bewölkt",7,9,2016-04-23 18:00:00,2016,4,23,"Sat",18
"4/23/2016 19:00",228,191,419,"Regen",6,17,2016-04-23 19:00:00,2016,4,23,"Sat",19
"4/23/2016 20:00",208,184,392,"teilweise bewölkt",5,13,2016-04-23 20:00:00,2016,4,23,"Sat",20
"4/23/2016 21:00",163,132,295,"teilweise bewölkt",5,11,2016-04-23 21:00:00,2016,4,23,"Sat",21
"4/23/2016 22:00",123,127,250,"teilweise bewölkt",3,6,2016-04-23 22:00:00,2016,4,23,"Sat",22
"4/23/2016 23:00",94,141,235,"teilweise bewölkt",3,9,2016-04-23 23:00:00,2016,4,23,"Sat",23
"4/24/2016 0:00",96,188,284,"teilweise bewölkt",2,11,2016-04-24 00:00:00,2016,4,24,"Sun",0
"4/24/2016 1:00",55,127,182,"Klarer Himmel",2,11,2016-04-24 01:00:00,2016,4,24,"Sun",1
"4/24/2016 2:00",53,135,188,"wolkig",3,13,2016-04-24 02:00:00,2016,4,24,"Sun",2
"4/24/2016 3:00",38,101,139,"teilweise bewölkt",2,11,2016-04-24 03:00:00,2016,4,24,"Sun",3
"4/24/2016 4:00",34,49,83,"teilweise bewölkt",2,13,2016-04-24 04:00:00,2016,4,24,"Sun",4
"4/24/2016 5:00",13,24,37,"teilweise bewölkt",1,13,2016-04-24 05:00:00,2016,4,24,"Sun",5
"4/24/2016 6:00",22,25,47,"teilweise bewölkt",1,15,2016-04-24 06:00:00,2016,4,24,"Sun",6
"4/24/2016 7:00",26,19,45,"teilweise bewölkt",2,17,2016-04-24 07:00:00,2016,4,24,"Sun",7
"4/24/2016 8:00",53,34,87,"teilweise bewölkt",4,19,2016-04-24 08:00:00,2016,4,24,"Sun",8
"4/24/2016 9:00",127,51,178,"teilweise bewölkt",5,24,2016-04-24 09:00:00,2016,4,24,"Sun",9
"4/24/2016 10:00",176,88,264,"teilweise bewölkt",6,19,2016-04-24 10:00:00,2016,4,24,"Sun",10
"4/24/2016 11:00",127,78,205,"teilweise bewölkt",5,22,2016-04-24 11:00:00,2016,4,24,"Sun",11
"4/24/2016 12:00",125,127,252,"teilweise bewölkt",5,4,2016-04-24 12:00:00,2016,4,24,"Sun",12
"4/24/2016 13:00",174,137,311,"teilweise bewölkt",6,19,2016-04-24 13:00:00,2016,4,24,"Sun",13
"4/24/2016 14:00",188,149,337,"teilweise bewölkt",8,24,2016-04-24 14:00:00,2016,4,24,"Sun",14
"4/24/2016 15:00",167,142,309,"teilweise bewölkt",7,30,2016-04-24 15:00:00,2016,4,24,"Sun",15
"4/24/2016 16:00",188,171,359,"teilweise bewölkt",5,6,2016-04-24 16:00:00,2016,4,24,"Sun",16
"4/24/2016 17:00",201,209,410,"teilweise bewölkt",6,7,2016-04-24 17:00:00,2016,4,24,"Sun",17
"4/24/2016 18:00",159,211,370,"wolkig",6,20,2016-04-24 18:00:00,2016,4,24,"Sun",18
"4/24/2016 19:00",140,193,333,"teilweise bewölkt",6,9,2016-04-24 19:00:00,2016,4,24,"Sun",19
"4/24/2016 20:00",103,176,279,"Regen",4,13,2016-04-24 20:00:00,2016,4,24,"Sun",20
"4/24/2016 21:00",92,134,226,"teilweise bewölkt",4,19,2016-04-24 21:00:00,2016,4,24,"Sun",21
"4/24/2016 22:00",56,116,172,"teilweise bewölkt",1,11,2016-04-24 22:00:00,2016,4,24,"Sun",22
"4/24/2016 23:00",38,97,135,"teilweise bewölkt",1,11,2016-04-24 23:00:00,2016,4,24,"Sun",23
"4/25/2016 0:00",9,35,44,"wolkig",1,7,2016-04-25 00:00:00,2016,4,25,"Mon",0
"4/25/2016 1:00",16,8,24,"teilweise bewölkt",1,9,2016-04-25 01:00:00,2016,4,25,"Mon",1
"4/25/2016 2:00",2,1,3,"Klarer Himmel",0,9,2016-04-25 02:00:00,2016,4,25,"Mon",2
"4/25/2016 3:00",1,4,5,"teilweise bewölkt",1,9,2016-04-25 03:00:00,2016,4,25,"Mon",3
"4/25/2016 4:00",13,3,16,"teilweise bewölkt",0,7,2016-04-25 04:00:00,2016,4,25,"Mon",4
"4/25/2016 5:00",26,15,41,"Nebel",1,9,2016-04-25 05:00:00,2016,4,25,"Mon",5
"4/25/2016 6:00",115,36,151,"teilweise bewölkt",1,13,2016-04-25 06:00:00,2016,4,25,"Mon",6
"4/25/2016 7:00",475,198,673,"Klarer Himmel",2,11,2016-04-25 07:00:00,2016,4,25,"Mon",7
"4/25/2016 8:00",679,463,1142,"teilweise bewölkt",4,19,2016-04-25 08:00:00,2016,4,25,"Mon",8
"4/25/2016 9:00",539,416,955,"wolkig",6,19,2016-04-25 09:00:00,2016,4,25,"Mon",9
"4/25/2016 10:00",506,428,934,"wolkig",6,28,2016-04-25 10:00:00,2016,4,25,"Mon",10
"4/25/2016 11:00",468,407,875,"teilweise bewölkt",7,24,2016-04-25 11:00:00,2016,4,25,"Mon",11
"4/25/2016 12:00",482,492,974,"wolkig",9,28,2016-04-25 12:00:00,2016,4,25,"Mon",12
"4/25/2016 13:00",565,552,1117,"Regen",8,32,2016-04-25 13:00:00,2016,4,25,"Mon",13
"4/25/2016 14:00",469,472,941,"wolkig",8,22,2016-04-25 14:00:00,2016,4,25,"Mon",14
"4/25/2016 15:00",563,575,1138,"Regen",7,32,2016-04-25 15:00:00,2016,4,25,"Mon",15
"4/25/2016 16:00",517,581,1098,"Regen",6,22,2016-04-25 16:00:00,2016,4,25,"Mon",16
"4/25/2016 17:00",617,571,1188,"Regen",4,19,2016-04-25 17:00:00,2016,4,25,"Mon",17
"4/25/2016 18:00",542,498,1040,"Regen",4,13,2016-04-25 18:00:00,2016,4,25,"Mon",18
"4/25/2016 19:00",479,384,863,"Regen",3,17,2016-04-25 19:00:00,2016,4,25,"Mon",19
"4/25/2016 20:00",213,301,514,"wolkig",3,7,2016-04-25 20:00:00,2016,4,25,"Mon",20
"4/25/2016 21:00",125,196,321,"wolkig",3,9,2016-04-25 21:00:00,2016,4,25,"Mon",21
"4/25/2016 22:00",111,163,274,"wolkig",4,17,2016-04-25 22:00:00,2016,4,25,"Mon",22
"4/25/2016 23:00",48,122,170,"wolkig",3,13,2016-04-25 23:00:00,2016,4,25,"Mon",23
"4/26/2016 0:00",28,127,155,"wolkig",3,17,2016-04-26 00:00:00,2016,4,26,"Tues",0
"4/26/2016 1:00",12,108,120,"teilweise bewölkt",2,15,2016-04-26 01:00:00,2016,4,26,"Tues",1
"4/26/2016 2:00",11,63,74,"teilweise bewölkt",2,13,2016-04-26 02:00:00,2016,4,26,"Tues",2
"4/26/2016 3:00",7,49,56,"Klarer Himmel",1,15,2016-04-26 03:00:00,2016,4,26,"Tues",3
"4/26/2016 4:00",11,25,36,"Klarer Himmel",1,13,2016-04-26 04:00:00,2016,4,26,"Tues",4
"4/26/2016 5:00",34,18,52,"Klarer Himmel",1,13,2016-04-26 05:00:00,2016,4,26,"Tues",5
"4/26/2016 6:00",120,44,164,"Schnee",1,19,2016-04-26 06:00:00,2016,4,26,"Tues",6
"4/26/2016 7:00",545,250,795,"wolkig",3,22,2016-04-26 07:00:00,2016,4,26,"Tues",7
"4/26/2016 8:00",787,499,1286,"Schnee",3,30,2016-04-26 08:00:00,2016,4,26,"Tues",8
"4/26/2016 9:00",414,467,881,"Regen",3,28,2016-04-26 09:00:00,2016,4,26,"Tues",9
"4/26/2016 10:00",538,426,964,"wolkig",4,30,2016-04-26 10:00:00,2016,4,26,"Tues",10
"4/26/2016 11:00",443,397,840,"Regen",5,33,2016-04-26 11:00:00,2016,4,26,"Tues",11
"4/26/2016 12:00",463,453,916,"Schnee",2,9,2016-04-26 12:00:00,2016,4,26,"Tues",12
"4/26/2016 13:00",566,506,1072,"Regen",6,30,2016-04-26 13:00:00,2016,4,26,"Tues",13
"4/26/2016 14:00",499,487,986,"Schnee",1,13,2016-04-26 14:00:00,2016,4,26,"Tues",14
"4/26/2016 15:00",518,482,1000,"teilweise bewölkt",6,28,2016-04-26 15:00:00,2016,4,26,"Tues",15
"4/26/2016 16:00",609,680,1289,"wolkig",7,22,2016-04-26 16:00:00,2016,4,26,"Tues",16
"4/26/2016 17:00",697,663,1360,"wolkig",6,30,2016-04-26 17:00:00,2016,4,26,"Tues",17
"4/26/2016 18:00",616,614,1230,"Regen",5,22,2016-04-26 18:00:00,2016,4,26,"Tues",18
"4/26/2016 19:00",578,468,1046,"Regen",4,26,2016-04-26 19:00:00,2016,4,26,"Tues",19
"4/26/2016 20:00",315,367,682,"wolkig",4,26,2016-04-26 20:00:00,2016,4,26,"Tues",20
"4/26/2016 21:00",174,329,503,"teilweise bewölkt",4,22,2016-04-26 21:00:00,2016,4,26,"Tues",21
"4/26/2016 22:00",113,254,367,"wolkig",4,32,2016-04-26 22:00:00,2016,4,26,"Tues",22
"4/26/2016 23:00",76,183,259,"Regen",4,28,2016-04-26 23:00:00,2016,4,26,"Tues",23
"4/27/2016 0:00",37,69,106,"wolkig",4,32,2016-04-27 00:00:00,2016,4,27,"Wed",0
"4/27/2016 1:00",23,31,54,"teilweise bewölkt",3,20,2016-04-27 01:00:00,2016,4,27,"Wed",1
"4/27/2016 2:00",36,11,47,"wolkig",3,19,2016-04-27 02:00:00,2016,4,27,"Wed",2
"4/27/2016 3:00",33,7,40,"teilweise bewölkt",2,13,2016-04-27 03:00:00,2016,4,27,"Wed",3
"4/27/2016 4:00",31,2,33,"wolkig",3,11,2016-04-27 04:00:00,2016,4,27,"Wed",4
"4/27/2016 5:00",35,11,46,"wolkig",3,9,2016-04-27 05:00:00,2016,4,27,"Wed",5
"4/27/2016 6:00",117,30,147,"Regen",3,11,2016-04-27 06:00:00,2016,4,27,"Wed",6
"4/27/2016 7:00",504,161,665,"Regen",3,19,2016-04-27 07:00:00,2016,4,27,"Wed",7
"4/27/2016 8:00",531,420,951,"Regen",4,17,2016-04-27 08:00:00,2016,4,27,"Wed",8
"4/27/2016 9:00",486,326,812,"Regen",3,22,2016-04-27 09:00:00,2016,4,27,"Wed",9
"4/27/2016 10:00",502,431,933,"wolkig",5,20,2016-04-27 10:00:00,2016,4,27,"Wed",10
"4/27/2016 11:00",436,357,793,"Regen",7,20,2016-04-27 11:00:00,2016,4,27,"Wed",11
"4/27/2016 12:00",483,440,923,"Regen",8,24,2016-04-27 12:00:00,2016,4,27,"Wed",12
"4/27/2016 13:00",487,472,959,"Regen",4,30,2016-04-27 13:00:00,2016,4,27,"Wed",13
"4/27/2016 14:00",475,475,950,"wolkig",4,9,2016-04-27 14:00:00,2016,4,27,"Wed",14
"4/27/2016 15:00",487,492,979,"Regen",8,22,2016-04-27 15:00:00,2016,4,27,"Wed",15
"4/27/2016 16:00",491,563,1054,"wolkig",9,24,2016-04-27 16:00:00,2016,4,27,"Wed",16
"4/27/2016 17:00",639,565,1204,"wolkig",9,20,2016-04-27 17:00:00,2016,4,27,"Wed",17
"4/27/2016 18:00",542,535,1077,"Regen",5,24,2016-04-27 18:00:00,2016,4,27,"Wed",18
"4/27/2016 19:00",515,452,967,"wolkig",6,7,2016-04-27 19:00:00,2016,4,27,"Wed",19
"4/27/2016 20:00",341,366,707,"wolkig",5,9,2016-04-27 20:00:00,2016,4,27,"Wed",20
"4/27/2016 21:00",184,219,403,"teilweise bewölkt",5,7,2016-04-27 21:00:00,2016,4,27,"Wed",21
"4/27/2016 22:00",155,271,426,"teilweise bewölkt",4,17,2016-04-27 22:00:00,2016,4,27,"Wed",22
"4/27/2016 23:00",156,209,365,"Klarer Himmel",4,11,2016-04-27 23:00:00,2016,4,27,"Wed",23
"4/28/2016 0:00",94,131,225,"Klarer Himmel",2,9,2016-04-28 00:00:00,2016,4,28,"Thurs",0
"4/28/2016 1:00",44,49,93,"Klarer Himmel",2,11,2016-04-28 01:00:00,2016,4,28,"Thurs",1
"4/28/2016 2:00",31,41,72,"Klarer Himmel",2,11,2016-04-28 02:00:00,2016,4,28,"Thurs",2
"4/28/2016 3:00",20,50,70,"Klarer Himmel",2,13,2016-04-28 03:00:00,2016,4,28,"Thurs",3
"4/28/2016 4:00",28,51,79,"Klarer Himmel",1,11,2016-04-28 04:00:00,2016,4,28,"Thurs",4
"4/28/2016 5:00",36,47,83,"teilweise bewölkt",2,9,2016-04-28 05:00:00,2016,4,28,"Thurs",5
"4/28/2016 6:00",133,32,165,"teilweise bewölkt",1,11,2016-04-28 06:00:00,2016,4,28,"Thurs",6
"4/28/2016 7:00",458,221,679,"teilweise bewölkt",2,11,2016-04-28 07:00:00,2016,4,28,"Thurs",7
"4/28/2016 8:00",727,510,1237,"teilweise bewölkt",5,19,2016-04-28 08:00:00,2016,4,28,"Thurs",8
"4/28/2016 9:00",630,420,1050,"teilweise bewölkt",7,17,2016-04-28 09:00:00,2016,4,28,"Thurs",9
"4/28/2016 10:00",554,368,922,"teilweise bewölkt",7,13,2016-04-28 10:00:00,2016,4,28,"Thurs",10
"4/28/2016 11:00",542,374,916,"Regen",6,20,2016-04-28 11:00:00,2016,4,28,"Thurs",11
"4/28/2016 12:00",482,551,1033,"wolkig",7,9,2016-04-28 12:00:00,2016,4,28,"Thurs",12
"4/28/2016 13:00",519,613,1132,"Regen",8,22,2016-04-28 13:00:00,2016,4,28,"Thurs",13
"4/28/2016 14:00",499,483,982,"teilweise bewölkt",11,9,2016-04-28 14:00:00,2016,4,28,"Thurs",14
"4/28/2016 15:00",676,566,1242,"teilweise bewölkt",10,17,2016-04-28 15:00:00,2016,4,28,"Thurs",15
"4/28/2016 16:00",643,587,1230,"Regen",10,20,2016-04-28 16:00:00,2016,4,28,"Thurs",16
"4/28/2016 17:00",613,603,1216,"wolkig",9,13,2016-04-28 17:00:00,2016,4,28,"Thurs",17
"4/28/2016 18:00",627,620,1247,"wolkig",7,13,2016-04-28 18:00:00,2016,4,28,"Thurs",18
"4/28/2016 19:00",481,571,1052,"wolkig",6,9,2016-04-28 19:00:00,2016,4,28,"Thurs",19
"4/28/2016 20:00",314,349,663,"Klarer Himmel",6,13,2016-04-28 20:00:00,2016,4,28,"Thurs",20
"4/28/2016 21:00",248,216,464,"Klarer Himmel",5,9,2016-04-28 21:00:00,2016,4,28,"Thurs",21
"4/28/2016 22:00",244,223,467,"Klarer Himmel",5,9,2016-04-28 22:00:00,2016,4,28,"Thurs",22
"4/28/2016 23:00",141,195,336,"Klarer Himmel",5,9,2016-04-28 23:00:00,2016,4,28,"Thurs",23
"4/29/2016 0:00",67,112,179,"Klarer Himmel",4,9,2016-04-29 00:00:00,2016,4,29,"Fri",0
"4/29/2016 1:00",23,47,70,NA,3,7,2016-04-29 01:00:00,2016,4,29,"Fri",1
"4/29/2016 2:00",18,66,84,NA,3,11,2016-04-29 02:00:00,2016,4,29,"Fri",2
"4/29/2016 3:00",9,52,61,"Klarer Himmel",3,15,2016-04-29 03:00:00,2016,4,29,"Fri",3
"4/29/2016 4:00",18,49,67,"Klarer Himmel",3,15,2016-04-29 04:00:00,2016,4,29,"Fri",4
"4/29/2016 5:00",30,20,50,"Klarer Himmel",4,17,2016-04-29 05:00:00,2016,4,29,"Fri",5
"4/29/2016 6:00",117,33,150,"Klarer Himmel",4,17,2016-04-29 06:00:00,2016,4,29,"Fri",6
"4/29/2016 7:00",427,217,644,"Klarer Himmel",6,20,2016-04-29 07:00:00,2016,4,29,"Fri",7
"4/29/2016 8:00",689,419,1108,"Klarer Himmel",8,19,2016-04-29 08:00:00,2016,4,29,"Fri",8
"4/29/2016 9:00",491,342,833,"wolkig",10,26,2016-04-29 09:00:00,2016,4,29,"Fri",9
"4/29/2016 10:00",451,424,875,"wolkig",10,33,2016-04-29 10:00:00,2016,4,29,"Fri",10
"4/29/2016 11:00",453,298,751,"wolkig",10,26,2016-04-29 11:00:00,2016,4,29,"Fri",11
"4/29/2016 12:00",456,469,925,"Regen",11,26,2016-04-29 12:00:00,2016,4,29,"Fri",12
"4/29/2016 13:00",480,453,933,"Regen",11,26,2016-04-29 13:00:00,2016,4,29,"Fri",13
"4/29/2016 14:00",384,433,817,"Regen",8,17,2016-04-29 14:00:00,2016,4,29,"Fri",14
"4/29/2016 15:00",392,328,720,"Regen",8,13,2016-04-29 15:00:00,2016,4,29,"Fri",15
"4/29/2016 16:00",395,316,711,"Regen",9,20,2016-04-29 16:00:00,2016,4,29,"Fri",16
"4/29/2016 17:00",435,379,814,"Regen",9,17,2016-04-29 17:00:00,2016,4,29,"Fri",17
"4/29/2016 18:00",405,367,772,"Regen",8,19,2016-04-29 18:00:00,2016,4,29,"Fri",18
"4/29/2016 19:00",277,284,561,"Regen",7,11,2016-04-29 19:00:00,2016,4,29,"Fri",19
"4/29/2016 20:00",289,217,506,"wolkig",7,11,2016-04-29 20:00:00,2016,4,29,"Fri",20
"4/29/2016 21:00",221,164,385,"wolkig",7,17,2016-04-29 21:00:00,2016,4,29,"Fri",21
"4/29/2016 22:00",131,142,273,"Klarer Himmel",7,13,2016-04-29 22:00:00,2016,4,29,"Fri",22
"4/29/2016 23:00",100,116,216,"Klarer Himmel",7,9,2016-04-29 23:00:00,2016,4,29,"Fri",23
"4/30/2016 0:00",97,169,266,"Klarer Himmel",6,7,2016-04-30 00:00:00,2016,4,30,"Sat",0
"4/30/2016 1:00",52,109,161,"Klarer Himmel",6,7,2016-04-30 01:00:00,2016,4,30,"Sat",1
"4/30/2016 2:00",49,98,147,"Klarer Himmel",6,7,2016-04-30 02:00:00,2016,4,30,"Sat",2
"4/30/2016 3:00",30,114,144,"Regen",7,7,2016-04-30 03:00:00,2016,4,30,"Sat",3
"4/30/2016 4:00",12,68,80,"Regen",6,13,2016-04-30 04:00:00,2016,4,30,"Sat",4
"4/30/2016 5:00",16,39,55,"Regen",5,6,2016-04-30 05:00:00,2016,4,30,"Sat",5
"4/30/2016 6:00",27,29,56,"Regen",5,4,2016-04-30 06:00:00,2016,4,30,"Sat",6
"4/30/2016 7:00",68,22,90,"Regen",5,6,2016-04-30 07:00:00,2016,4,30,"Sat",7
"4/30/2016 8:00",98,49,147,"Regen",6,9,2016-04-30 08:00:00,2016,4,30,"Sat",8
"4/30/2016 9:00",199,70,269,"Regen",7,7,2016-04-30 09:00:00,2016,4,30,"Sat",9
"4/30/2016 10:00",229,100,329,"Regen",8,6,2016-04-30 10:00:00,2016,4,30,"Sat",10
"4/30/2016 11:00",254,129,383,"Regen",8,6,2016-04-30 11:00:00,2016,4,30,"Sat",11
"4/30/2016 12:00",326,184,510,"Regen",9,4,2016-04-30 12:00:00,2016,4,30,"Sat",12
"4/30/2016 13:00",246,199,445,"Regen",8,6,2016-04-30 13:00:00,2016,4,30,"Sat",13
"4/30/2016 14:00",295,263,558,"wolkig",10,7,2016-04-30 14:00:00,2016,4,30,"Sat",14
"4/30/2016 15:00",252,287,539,"wolkig",10,6,2016-04-30 15:00:00,2016,4,30,"Sat",15
"4/30/2016 16:00",191,271,462,"wolkig",10,4,2016-04-30 16:00:00,2016,4,30,"Sat",16
