"Stunden","noOfBikes","FR.stadteinwärts","FR.stadtauswärts","temp","wind","location","weather","timestamp","date","year","month","day","weekday","hour","weekend","wind_log"
"5/28/2016 2:00",118,86,32,14,6,"wolbecker","Klarer Himmel",2016-05-28 02:00:00,2016-05-28,2016,5,28,"Sat",2,TRUE,1.79175946922805
"5/28/2016 3:00",68,46,22,14,6,"wolbecker",NA,2016-05-28 03:00:00,2016-05-28,2016,5,28,"Sat",3,TRUE,1.79175946922805
"5/28/2016 4:00",58,42,16,14,2,"wolbecker",NA,2016-05-28 04:00:00,2016-05-28,2016,5,28,"Sat",4,TRUE,0.693147180559945
"5/28/2016 5:00",52,32,20,14,4,"wolbecker",NA,2016-05-28 05:00:00,2016-05-28,2016,5,28,"Sat",5,TRUE,1.38629436111989
"5/28/2016 6:00",63,40,23,15,6,"wolbecker",NA,2016-05-28 06:00:00,2016-05-28,2016,5,28,"Sat",6,TRUE,1.79175946922805
"5/28/2016 7:00",137,83,54,16,4,"wolbecker",NA,2016-05-28 07:00:00,2016-05-28,2016,5,28,"Sat",7,TRUE,1.38629436111989
"5/28/2016 8:00",264,154,110,18,7,"wolbecker","teilweise bewölkt",2016-05-28 08:00:00,2016-05-28,2016,5,28,"Sat",8,TRUE,1.94591014905531
"5/28/2016 9:00",475,317,158,20,6,"wolbecker","teilweise bewölkt",2016-05-28 09:00:00,2016-05-28,2016,5,28,"Sat",9,TRUE,1.79175946922805
"5/28/2016 10:00",686,436,250,20,13,"wolbecker","teilweise bewölkt",2016-05-28 10:00:00,2016-05-28,2016,5,28,"Sat",10,TRUE,2.56494935746154
"5/28/2016 11:00",862,498,364,22,9,"wolbecker","teilweise bewölkt",2016-05-28 11:00:00,2016-05-28,2016,5,28,"Sat",11,TRUE,2.19722457733622
"5/28/2016 12:00",858,431,427,22,11,"wolbecker","teilweise bewölkt",2016-05-28 12:00:00,2016-05-28,2016,5,28,"Sat",12,TRUE,2.39789527279837
"5/28/2016 13:00",922,417,505,23,7,"wolbecker","teilweise bewölkt",2016-05-28 13:00:00,2016-05-28,2016,5,28,"Sat",13,TRUE,1.94591014905531
"5/28/2016 14:00",855,316,539,23,7,"wolbecker","teilweise bewölkt",2016-05-28 14:00:00,2016-05-28,2016,5,28,"Sat",14,TRUE,1.94591014905531
"5/28/2016 15:00",733,276,457,22,15,"wolbecker","teilweise bewölkt",2016-05-28 15:00:00,2016-05-28,2016,5,28,"Sat",15,TRUE,2.70805020110221
"5/28/2016 16:00",687,273,414,21,20,"wolbecker","wolkig",2016-05-28 16:00:00,2016-05-28,2016,5,28,"Sat",16,TRUE,2.99573227355399
"5/28/2016 17:00",699,284,415,21,15,"wolbecker","teilweise bewölkt",2016-05-28 17:00:00,2016-05-28,2016,5,28,"Sat",17,TRUE,2.70805020110221
"5/28/2016 18:00",660,282,378,21,9,"wolbecker","Regen",2016-05-28 18:00:00,2016-05-28,2016,5,28,"Sat",18,TRUE,2.19722457733622
"5/28/2016 19:00",583,298,285,21,6,"wolbecker","wolkig",2016-05-28 19:00:00,2016-05-28,2016,5,28,"Sat",19,TRUE,1.79175946922805
"5/28/2016 20:00",539,256,283,20,6,"wolbecker","Klarer Himmel",2016-05-28 20:00:00,2016-05-28,2016,5,28,"Sat",20,TRUE,1.79175946922805
"5/28/2016 21:00",397,203,194,18,6,"wolbecker","Klarer Himmel",2016-05-28 21:00:00,2016-05-28,2016,5,28,"Sat",21,TRUE,1.79175946922805
"5/28/2016 22:00",358,216,142,17,7,"wolbecker","Klarer Himmel",2016-05-28 22:00:00,2016-05-28,2016,5,28,"Sat",22,TRUE,1.94591014905531
"5/28/2016 23:00",385,243,142,17,6,"wolbecker","Klarer Himmel",2016-05-28 23:00:00,2016-05-28,2016,5,28,"Sat",23,TRUE,1.79175946922805
"5/29/2016 0:00",327,223,104,16,7,"wolbecker","Klarer Himmel",2016-05-29 00:00:00,2016-05-29,2016,5,29,"Sun",0,TRUE,1.94591014905531
"5/29/2016 1:00",260,199,61,16,6,"wolbecker","Klarer Himmel",2016-05-29 01:00:00,2016-05-29,2016,5,29,"Sun",1,TRUE,1.79175946922805
"5/29/2016 2:00",177,151,26,16,7,"wolbecker","teilweise bewölkt",2016-05-29 02:00:00,2016-05-29,2016,5,29,"Sun",2,TRUE,1.94591014905531
"5/29/2016 3:00",105,86,19,16,4,"wolbecker","Regen",2016-05-29 03:00:00,2016-05-29,2016,5,29,"Sun",3,TRUE,1.38629436111989
"5/29/2016 4:00",85,68,17,16,9,"wolbecker","Regen",2016-05-29 04:00:00,2016-05-29,2016,5,29,"Sun",4,TRUE,2.19722457733622
"5/29/2016 5:00",62,48,14,15,7,"wolbecker","wolkig",2016-05-29 05:00:00,2016-05-29,2016,5,29,"Sun",5,TRUE,1.94591014905531
"5/29/2016 6:00",32,22,10,16,9,"wolbecker","Regen",2016-05-29 06:00:00,2016-05-29,2016,5,29,"Sun",6,TRUE,2.19722457733622
"5/29/2016 7:00",50,25,25,16,13,"wolbecker","wolkig",2016-05-29 07:00:00,2016-05-29,2016,5,29,"Sun",7,TRUE,2.56494935746154
"5/29/2016 8:00",76,37,39,16,11,"wolbecker","wolkig",2016-05-29 08:00:00,2016-05-29,2016,5,29,"Sun",8,TRUE,2.39789527279837
"5/29/2016 9:00",133,65,68,16,13,"wolbecker","Regen",2016-05-29 09:00:00,2016-05-29,2016,5,29,"Sun",9,TRUE,2.56494935746154
"5/29/2016 10:00",164,80,84,17,9,"wolbecker","Regen",2016-05-29 10:00:00,2016-05-29,2016,5,29,"Sun",10,TRUE,2.19722457733622
"5/29/2016 11:00",200,120,80,18,20,"wolbecker","wolkig",2016-05-29 11:00:00,2016-05-29,2016,5,29,"Sun",11,TRUE,2.99573227355399
"5/29/2016 12:00",249,134,115,17,15,"wolbecker","wolkig",2016-05-29 12:00:00,2016-05-29,2016,5,29,"Sun",12,TRUE,2.70805020110221
"5/29/2016 13:00",329,159,170,17,13,"wolbecker","wolkig",2016-05-29 13:00:00,2016-05-29,2016,5,29,"Sun",13,TRUE,2.56494935746154
"5/29/2016 14:00",353,169,184,17,13,"wolbecker","wolkig",2016-05-29 14:00:00,2016-05-29,2016,5,29,"Sun",14,TRUE,2.56494935746154
"5/29/2016 15:00",385,201,184,17,22,"wolbecker","wolkig",2016-05-29 15:00:00,2016-05-29,2016,5,29,"Sun",15,TRUE,3.09104245335832
"5/29/2016 16:00",420,220,200,17,20,"wolbecker","wolkig",2016-05-29 16:00:00,2016-05-29,2016,5,29,"Sun",16,TRUE,2.99573227355399
"5/29/2016 17:00",488,268,220,16,17,"wolbecker","wolkig",2016-05-29 17:00:00,2016-05-29,2016,5,29,"Sun",17,TRUE,2.83321334405622
"5/29/2016 18:00",446,263,183,16,13,"wolbecker","wolkig",2016-05-29 18:00:00,2016-05-29,2016,5,29,"Sun",18,TRUE,2.56494935746154
"5/29/2016 19:00",378,223,155,16,13,"wolbecker","wolkig",2016-05-29 19:00:00,2016-05-29,2016,5,29,"Sun",19,TRUE,2.56494935746154
"5/29/2016 20:00",318,183,135,16,9,"wolbecker","wolkig",2016-05-29 20:00:00,2016-05-29,2016,5,29,"Sun",20,TRUE,2.19722457733622
"5/29/2016 21:00",224,161,63,16,9,"wolbecker","wolkig",2016-05-29 21:00:00,2016-05-29,2016,5,29,"Sun",21,TRUE,2.19722457733622
"5/29/2016 22:00",172,102,70,16,9,"wolbecker","wolkig",2016-05-29 22:00:00,2016-05-29,2016,5,29,"Sun",22,TRUE,2.19722457733622
"5/29/2016 23:00",105,67,38,16,7,"wolbecker","wolkig",2016-05-29 23:00:00,2016-05-29,2016,5,29,"Sun",23,TRUE,1.94591014905531
"5/30/2016 0:00",36,24,12,16,9,"wolbecker","wolkig",2016-05-30 00:00:00,2016-05-30,2016,5,30,"Mon",0,FALSE,2.19722457733622
"5/30/2016 1:00",24,18,6,16,9,"wolbecker","wolkig",2016-05-30 01:00:00,2016-05-30,2016,5,30,"Mon",1,FALSE,2.19722457733622
"5/30/2016 2:00",16,13,3,16,17,"wolbecker","wolkig",2016-05-30 02:00:00,2016-05-30,2016,5,30,"Mon",2,FALSE,2.83321334405622
"5/30/2016 3:00",6,5,1,16,13,"wolbecker","wolkig",2016-05-30 03:00:00,2016-05-30,2016,5,30,"Mon",3,FALSE,2.56494935746154
"5/30/2016 4:00",11,7,4,16,22,"wolbecker","wolkig",2016-05-30 04:00:00,2016-05-30,2016,5,30,"Mon",4,FALSE,3.09104245335832
"5/30/2016 5:00",92,43,49,15,7,"wolbecker","wolkig",2016-05-30 05:00:00,2016-05-30,2016,5,30,"Mon",5,FALSE,1.94591014905531
"5/30/2016 6:00",332,144,188,15,15,"wolbecker","wolkig",2016-05-30 06:00:00,2016-05-30,2016,5,30,"Mon",6,FALSE,2.70805020110221
"5/30/2016 7:00",881,608,273,16,19,"wolbecker","wolkig",2016-05-30 07:00:00,2016-05-30,2016,5,30,"Mon",7,FALSE,2.94443897916644
"5/30/2016 8:00",811,598,213,16,11,"wolbecker","wolkig",2016-05-30 08:00:00,2016-05-30,2016,5,30,"Mon",8,FALSE,2.39789527279837
"5/30/2016 9:00",679,499,180,17,13,"wolbecker","wolkig",2016-05-30 09:00:00,2016-05-30,2016,5,30,"Mon",9,FALSE,2.56494935746154
"5/30/2016 10:00",618,396,222,19,20,"wolbecker","wolkig",2016-05-30 10:00:00,2016-05-30,2016,5,30,"Mon",10,FALSE,2.99573227355399
"5/30/2016 11:00",511,279,232,20,11,"wolbecker","wolkig",2016-05-30 11:00:00,2016-05-30,2016,5,30,"Mon",11,FALSE,2.39789527279837
"5/30/2016 12:00",666,326,340,22,20,"wolbecker","wolkig",2016-05-30 12:00:00,2016-05-30,2016,5,30,"Mon",12,FALSE,2.99573227355399
"5/30/2016 13:00",689,343,346,23,22,"wolbecker","wolkig",2016-05-30 13:00:00,2016-05-30,2016,5,30,"Mon",13,FALSE,3.09104245335832
"5/30/2016 14:00",698,332,366,24,22,"wolbecker","wolkig",2016-05-30 14:00:00,2016-05-30,2016,5,30,"Mon",14,FALSE,3.09104245335832
"5/30/2016 15:00",806,398,408,24,13,"wolbecker","teilweise bewölkt",2016-05-30 15:00:00,2016-05-30,2016,5,30,"Mon",15,FALSE,2.56494935746154
"5/30/2016 16:00",960,435,525,25,13,"wolbecker","wolkig",2016-05-30 16:00:00,2016-05-30,2016,5,30,"Mon",16,FALSE,2.56494935746154
"5/30/2016 17:00",1017,477,540,21,13,"wolbecker","Regen",2016-05-30 17:00:00,2016-05-30,2016,5,30,"Mon",17,FALSE,2.56494935746154
"5/30/2016 18:00",969,428,541,21,7,"wolbecker","Regen",2016-05-30 18:00:00,2016-05-30,2016,5,30,"Mon",18,FALSE,1.94591014905531
"5/30/2016 19:00",535,205,330,19,11,"wolbecker","Gewitter",2016-05-30 19:00:00,2016-05-30,2016,5,30,"Mon",19,FALSE,2.39789527279837
"5/30/2016 20:00",467,199,268,19,6,"wolbecker","wolkig",2016-05-30 20:00:00,2016-05-30,2016,5,30,"Mon",20,FALSE,1.79175946922805
"5/30/2016 21:00",291,149,142,18,7,"wolbecker","teilweise bewölkt",2016-05-30 21:00:00,2016-05-30,2016,5,30,"Mon",21,FALSE,1.94591014905531
"5/30/2016 22:00",242,100,142,18,7,"wolbecker","teilweise bewölkt",2016-05-30 22:00:00,2016-05-30,2016,5,30,"Mon",22,FALSE,1.94591014905531
"5/30/2016 23:00",115,57,58,17,6,"wolbecker","Klarer Himmel",2016-05-30 23:00:00,2016-05-30,2016,5,30,"Mon",23,FALSE,1.79175946922805
"5/31/2016 0:00",44,23,21,16,4,"wolbecker","Klarer Himmel",2016-05-31 00:00:00,2016-05-31,2016,5,31,"Tues",0,FALSE,1.38629436111989
"5/31/2016 1:00",38,10,28,16,6,"wolbecker","Klarer Himmel",2016-05-31 01:00:00,2016-05-31,2016,5,31,"Tues",1,FALSE,1.79175946922805
"5/31/2016 2:00",13,5,8,15,6,"wolbecker","Klarer Himmel",2016-05-31 02:00:00,2016-05-31,2016,5,31,"Tues",2,FALSE,1.79175946922805
"5/31/2016 3:00",3,1,2,15,4,"wolbecker","Klarer Himmel",2016-05-31 03:00:00,2016-05-31,2016,5,31,"Tues",3,FALSE,1.38629436111989
"5/31/2016 4:00",13,6,7,14,6,"wolbecker","teilweise bewölkt",2016-05-31 04:00:00,2016-05-31,2016,5,31,"Tues",4,FALSE,1.79175946922805
"5/31/2016 5:00",97,47,50,14,4,"wolbecker","Nebel",2016-05-31 05:00:00,2016-05-31,2016,5,31,"Tues",5,FALSE,1.38629436111989
"5/31/2016 6:00",370,176,194,15,6,"wolbecker","teilweise bewölkt",2016-05-31 06:00:00,2016-05-31,2016,5,31,"Tues",6,FALSE,1.79175946922805
"5/31/2016 7:00",1138,759,379,17,7,"wolbecker","teilweise bewölkt",2016-05-31 07:00:00,2016-05-31,2016,5,31,"Tues",7,FALSE,1.94591014905531
"5/31/2016 8:00",1037,721,316,18,7,"wolbecker","teilweise bewölkt",2016-05-31 08:00:00,2016-05-31,2016,5,31,"Tues",8,FALSE,1.94591014905531
"5/31/2016 9:00",811,575,236,20,9,"wolbecker","teilweise bewölkt",2016-05-31 09:00:00,2016-05-31,2016,5,31,"Tues",9,FALSE,2.19722457733622
"5/31/2016 10:00",665,415,250,20,11,"wolbecker","teilweise bewölkt",2016-05-31 10:00:00,2016-05-31,2016,5,31,"Tues",10,FALSE,2.39789527279837
"5/31/2016 11:00",613,370,243,19,13,"wolbecker","wolkig",2016-05-31 11:00:00,2016-05-31,2016,5,31,"Tues",11,FALSE,2.56494935746154
"5/31/2016 12:00",730,337,393,20,11,"wolbecker","wolkig",2016-05-31 12:00:00,2016-05-31,2016,5,31,"Tues",12,FALSE,2.39789527279837
"5/31/2016 13:00",808,383,425,21,13,"wolbecker","wolkig",2016-05-31 13:00:00,2016-05-31,2016,5,31,"Tues",13,FALSE,2.56494935746154
"5/31/2016 14:00",854,442,412,22,7,"wolbecker","wolkig",2016-05-31 14:00:00,2016-05-31,2016,5,31,"Tues",14,FALSE,1.94591014905531
"5/31/2016 15:00",953,465,488,23,7,"wolbecker","wolkig",2016-05-31 15:00:00,2016-05-31,2016,5,31,"Tues",15,FALSE,1.94591014905531
"5/31/2016 16:00",1138,506,632,23,7,"wolbecker","Klarer Himmel",2016-05-31 16:00:00,2016-05-31,2016,5,31,"Tues",16,FALSE,1.94591014905531
"5/31/2016 17:00",1216,568,648,23,7,"wolbecker","Klarer Himmel",2016-05-31 17:00:00,2016-05-31,2016,5,31,"Tues",17,FALSE,1.94591014905531
"5/31/2016 18:00",1111,490,621,24,7,"wolbecker","Klarer Himmel",2016-05-31 18:00:00,2016-05-31,2016,5,31,"Tues",18,FALSE,1.94591014905531
"5/31/2016 19:00",949,434,515,23,4,"wolbecker","Klarer Himmel",2016-05-31 19:00:00,2016-05-31,2016,5,31,"Tues",19,FALSE,1.38629436111989
"5/31/2016 20:00",610,250,360,23,2,"wolbecker","Klarer Himmel",2016-05-31 20:00:00,2016-05-31,2016,5,31,"Tues",20,FALSE,0.693147180559945
"5/31/2016 21:00",453,224,229,21,6,"wolbecker","Klarer Himmel",2016-05-31 21:00:00,2016-05-31,2016,5,31,"Tues",21,FALSE,1.79175946922805
"5/31/2016 22:00",372,197,175,21,6,"wolbecker","Klarer Himmel",2016-05-31 22:00:00,2016-05-31,2016,5,31,"Tues",22,FALSE,1.79175946922805
"5/31/2016 23:00",200,95,105,19,7,"wolbecker","Klarer Himmel",2016-05-31 23:00:00,2016-05-31,2016,5,31,"Tues",23,FALSE,1.94591014905531
"6/1/2016 0:00",83,42,41,18,6,"wolbecker","wolkig",2016-06-01 00:00:00,2016-06-01,2016,6,1,"Wed",0,FALSE,1.79175946922805
"6/1/2016 1:00",55,29,26,17,4,"wolbecker","Gewitter",2016-06-01 01:00:00,2016-06-01,2016,6,1,"Wed",1,FALSE,1.38629436111989
"6/1/2016 2:00",11,4,7,16,9,"wolbecker","wolkig",2016-06-01 02:00:00,2016-06-01,2016,6,1,"Wed",2,FALSE,2.19722457733622
"6/1/2016 3:00",14,7,7,16,6,"wolbecker","Klarer Himmel",2016-06-01 03:00:00,2016-06-01,2016,6,1,"Wed",3,FALSE,1.79175946922805
"6/1/2016 4:00",21,11,10,15,0,"wolbecker","Nebel",2016-06-01 04:00:00,2016-06-01,2016,6,1,"Wed",4,FALSE,-Inf
"6/1/2016 5:00",97,46,51,16,4,"wolbecker","wolkig",2016-06-01 05:00:00,2016-06-01,2016,6,1,"Wed",5,FALSE,1.38629436111989
"6/1/2016 6:00",321,140,181,16,6,"wolbecker","wolkig",2016-06-01 06:00:00,2016-06-01,2016,6,1,"Wed",6,FALSE,1.79175946922805
"6/1/2016 7:00",1019,686,333,17,6,"wolbecker","wolkig",2016-06-01 07:00:00,2016-06-01,2016,6,1,"Wed",7,FALSE,1.79175946922805
"6/1/2016 8:00",902,656,246,18,6,"wolbecker","wolkig",2016-06-01 08:00:00,2016-06-01,2016,6,1,"Wed",8,FALSE,1.79175946922805
"6/1/2016 9:00",706,516,190,19,7,"wolbecker","wolkig",2016-06-01 09:00:00,2016-06-01,2016,6,1,"Wed",9,FALSE,1.94591014905531
"6/1/2016 10:00",623,371,252,19,13,"wolbecker","wolkig",2016-06-01 10:00:00,2016-06-01,2016,6,1,"Wed",10,FALSE,2.56494935746154
"6/1/2016 11:00",693,409,284,19,11,"wolbecker","Regen",2016-06-01 11:00:00,2016-06-01,2016,6,1,"Wed",11,FALSE,2.39789527279837
"6/1/2016 12:00",668,345,323,20,9,"wolbecker","wolkig",2016-06-01 12:00:00,2016-06-01,2016,6,1,"Wed",12,FALSE,2.19722457733622
"6/1/2016 13:00",746,338,408,21,9,"wolbecker","wolkig",2016-06-01 13:00:00,2016-06-01,2016,6,1,"Wed",13,FALSE,2.19722457733622
"6/1/2016 14:00",758,336,422,22,17,"wolbecker","wolkig",2016-06-01 14:00:00,2016-06-01,2016,6,1,"Wed",14,FALSE,2.83321334405622
"6/1/2016 15:00",792,368,424,23,11,"wolbecker","wolkig",2016-06-01 15:00:00,2016-06-01,2016,6,1,"Wed",15,FALSE,2.39789527279837
"6/1/2016 16:00",1036,441,595,21,6,"wolbecker","wolkig",2016-06-01 16:00:00,2016-06-01,2016,6,1,"Wed",16,FALSE,1.79175946922805
"6/1/2016 17:00",1051,446,605,20,11,"wolbecker","Regen",2016-06-01 17:00:00,2016-06-01,2016,6,1,"Wed",17,FALSE,2.39789527279837
"6/1/2016 18:00",821,346,475,19,7,"wolbecker","Gewitter",2016-06-01 18:00:00,2016-06-01,2016,6,1,"Wed",18,FALSE,1.94591014905531
"6/1/2016 19:00",665,277,388,19,6,"wolbecker","Regen",2016-06-01 19:00:00,2016-06-01,2016,6,1,"Wed",19,FALSE,1.79175946922805
"6/1/2016 20:00",484,209,275,19,7,"wolbecker","wolkig",2016-06-01 20:00:00,2016-06-01,2016,6,1,"Wed",20,FALSE,1.94591014905531
"6/1/2016 21:00",342,161,181,18,2,"wolbecker","Regen",2016-06-01 21:00:00,2016-06-01,2016,6,1,"Wed",21,FALSE,0.693147180559945
"6/1/2016 22:00",272,131,141,18,9,"wolbecker","Regen",2016-06-01 22:00:00,2016-06-01,2016,6,1,"Wed",22,FALSE,2.19722457733622
"6/1/2016 23:00",190,79,111,18,9,"wolbecker","wolkig",2016-06-01 23:00:00,2016-06-01,2016,6,1,"Wed",23,FALSE,2.19722457733622
"6/2/2016 0:00",149,52,97,18,4,"wolbecker","wolkig",2016-06-02 00:00:00,2016-06-02,2016,6,2,"Thurs",0,FALSE,1.38629436111989
"6/2/2016 1:00",81,28,53,19,11,"wolbecker","wolkig",2016-06-02 01:00:00,2016-06-02,2016,6,2,"Thurs",1,FALSE,2.39789527279837
"6/2/2016 2:00",60,41,19,18,11,"wolbecker","wolkig",2016-06-02 02:00:00,2016-06-02,2016,6,2,"Thurs",2,FALSE,2.39789527279837
"6/2/2016 3:00",34,28,6,18,7,"wolbecker","wolkig",2016-06-02 03:00:00,2016-06-02,2016,6,2,"Thurs",3,FALSE,1.94591014905531
"6/2/2016 4:00",41,26,15,17,6,"wolbecker","teilweise bewölkt",2016-06-02 04:00:00,2016-06-02,2016,6,2,"Thurs",4,FALSE,1.79175946922805
"6/2/2016 5:00",89,42,47,16,7,"wolbecker","teilweise bewölkt",2016-06-02 05:00:00,2016-06-02,2016,6,2,"Thurs",5,FALSE,1.94591014905531
"6/2/2016 6:00",338,150,188,17,6,"wolbecker","teilweise bewölkt",2016-06-02 06:00:00,2016-06-02,2016,6,2,"Thurs",6,FALSE,1.79175946922805
"6/2/2016 7:00",1040,698,342,18,7,"wolbecker",NA,2016-06-02 07:00:00,2016-06-02,2016,6,2,"Thurs",7,FALSE,1.94591014905531
"6/2/2016 8:00",880,610,270,19,6,"wolbecker","teilweise bewölkt",2016-06-02 08:00:00,2016-06-02,2016,6,2,"Thurs",8,FALSE,1.79175946922805
"6/2/2016 9:00",774,570,204,19,7,"wolbecker","teilweise bewölkt",2016-06-02 09:00:00,2016-06-02,2016,6,2,"Thurs",9,FALSE,1.94591014905531
"6/2/2016 10:00",655,431,224,20,9,"wolbecker","wolkig",2016-06-02 10:00:00,2016-06-02,2016,6,2,"Thurs",10,FALSE,2.19722457733622
"6/2/2016 11:00",690,386,304,21,11,"wolbecker","wolkig",2016-06-02 11:00:00,2016-06-02,2016,6,2,"Thurs",11,FALSE,2.39789527279837
"6/2/2016 12:00",752,344,408,22,7,"wolbecker","teilweise bewölkt",2016-06-02 12:00:00,2016-06-02,2016,6,2,"Thurs",12,FALSE,1.94591014905531
"6/2/2016 13:00",826,376,450,22,6,"wolbecker","teilweise bewölkt",2016-06-02 13:00:00,2016-06-02,2016,6,2,"Thurs",13,FALSE,1.79175946922805
"6/2/2016 14:00",790,356,434,24,7,"wolbecker","teilweise bewölkt",2016-06-02 14:00:00,2016-06-02,2016,6,2,"Thurs",14,FALSE,1.94591014905531
"6/2/2016 15:00",962,452,510,18,22,"wolbecker","Gewitter",2016-06-02 15:00:00,2016-06-02,2016,6,2,"Thurs",15,FALSE,3.09104245335832
"6/2/2016 16:00",610,227,383,16,7,"wolbecker","Regen",2016-06-02 16:00:00,2016-06-02,2016,6,2,"Thurs",16,FALSE,1.94591014905531
"6/2/2016 17:00",855,412,443,16,6,"wolbecker","wolkig",2016-06-02 17:00:00,2016-06-02,2016,6,2,"Thurs",17,FALSE,1.79175946922805
"6/2/2016 18:00",936,413,523,17,7,"wolbecker","wolkig",2016-06-02 18:00:00,2016-06-02,2016,6,2,"Thurs",18,FALSE,1.94591014905531
"6/2/2016 19:00",782,374,408,17,9,"wolbecker","teilweise bewölkt",2016-06-02 19:00:00,2016-06-02,2016,6,2,"Thurs",19,FALSE,2.19722457733622
"6/2/2016 20:00",501,220,281,18,7,"wolbecker","Klarer Himmel",2016-06-02 20:00:00,2016-06-02,2016,6,2,"Thurs",20,FALSE,1.94591014905531
"6/2/2016 21:00",395,182,213,16,6,"wolbecker","Nebel",2016-06-02 21:00:00,2016-06-02,2016,6,2,"Thurs",21,FALSE,1.79175946922805
"6/2/2016 22:00",323,168,155,16,4,"wolbecker","Nebel",2016-06-02 22:00:00,2016-06-02,2016,6,2,"Thurs",22,FALSE,1.38629436111989
"6/2/2016 23:00",250,114,136,16,2,"wolbecker","Nebel",2016-06-02 23:00:00,2016-06-02,2016,6,2,"Thurs",23,FALSE,0.693147180559945
"6/3/2016 0:00",129,51,78,15,4,"wolbecker","Nebel",2016-06-03 00:00:00,2016-06-03,2016,6,3,"Fri",0,FALSE,1.38629436111989
"6/3/2016 1:00",60,32,28,16,4,"wolbecker","Nebel",2016-06-03 01:00:00,2016-06-03,2016,6,3,"Fri",1,FALSE,1.38629436111989
"6/3/2016 2:00",33,20,13,17,6,"wolbecker","Nebel",2016-06-03 02:00:00,2016-06-03,2016,6,3,"Fri",2,FALSE,1.79175946922805
"6/3/2016 3:00",32,16,16,16,6,"wolbecker","Nebel",2016-06-03 03:00:00,2016-06-03,2016,6,3,"Fri",3,FALSE,1.79175946922805
"6/3/2016 4:00",29,18,11,16,4,"wolbecker","wolkig",2016-06-03 04:00:00,2016-06-03,2016,6,3,"Fri",4,FALSE,1.38629436111989
"6/3/2016 5:00",92,44,48,16,2,"wolbecker","Nebel",2016-06-03 05:00:00,2016-06-03,2016,6,3,"Fri",5,FALSE,0.693147180559945
"6/3/2016 6:00",313,142,171,16,2,"wolbecker","Nebel",2016-06-03 06:00:00,2016-06-03,2016,6,3,"Fri",6,FALSE,0.693147180559945
"6/3/2016 7:00",932,635,297,15,6,"wolbecker","wolkig",2016-06-03 07:00:00,2016-06-03,2016,6,3,"Fri",7,FALSE,1.79175946922805
"6/3/2016 8:00",776,548,228,15,6,"wolbecker","Nebel",2016-06-03 08:00:00,2016-06-03,2016,6,3,"Fri",8,FALSE,1.79175946922805
"6/3/2016 9:00",626,439,187,16,4,"wolbecker","wolkig",2016-06-03 09:00:00,2016-06-03,2016,6,3,"Fri",9,FALSE,1.38629436111989
"6/3/2016 10:00",603,382,221,17,2,"wolbecker","wolkig",2016-06-03 10:00:00,2016-06-03,2016,6,3,"Fri",10,FALSE,0.693147180559945
"6/3/2016 11:00",649,359,290,20,4,"wolbecker","wolkig",2016-06-03 11:00:00,2016-06-03,2016,6,3,"Fri",11,FALSE,1.38629436111989
"6/3/2016 12:00",757,352,405,22,7,"wolbecker","wolkig",2016-06-03 12:00:00,2016-06-03,2016,6,3,"Fri",12,FALSE,1.94591014905531
"6/3/2016 13:00",923,408,515,23,7,"wolbecker","wolkig",2016-06-03 13:00:00,2016-06-03,2016,6,3,"Fri",13,FALSE,1.94591014905531
"6/3/2016 14:00",858,394,464,24,13,"wolbecker","teilweise bewölkt",2016-06-03 14:00:00,2016-06-03,2016,6,3,"Fri",14,FALSE,2.56494935746154
"6/3/2016 15:00",809,392,417,25,13,"wolbecker","teilweise bewölkt",2016-06-03 15:00:00,2016-06-03,2016,6,3,"Fri",15,FALSE,2.56494935746154
"6/3/2016 16:00",887,372,515,25,17,"wolbecker","Klarer Himmel",2016-06-03 16:00:00,2016-06-03,2016,6,3,"Fri",16,FALSE,2.83321334405622
"6/3/2016 17:00",895,421,474,25,13,"wolbecker","Klarer Himmel",2016-06-03 17:00:00,2016-06-03,2016,6,3,"Fri",17,FALSE,2.56494935746154
"6/3/2016 18:00",893,418,475,26,11,"wolbecker","Klarer Himmel",2016-06-03 18:00:00,2016-06-03,2016,6,3,"Fri",18,FALSE,2.39789527279837
"6/3/2016 19:00",796,371,425,25,13,"wolbecker","Klarer Himmel",2016-06-03 19:00:00,2016-06-03,2016,6,3,"Fri",19,FALSE,2.56494935746154
"6/3/2016 20:00",570,283,287,22,6,"wolbecker","teilweise bewölkt",2016-06-03 20:00:00,2016-06-03,2016,6,3,"Fri",20,FALSE,1.79175946922805
"6/3/2016 21:00",441,208,233,20,7,"wolbecker","Klarer Himmel",2016-06-03 21:00:00,2016-06-03,2016,6,3,"Fri",21,FALSE,1.94591014905531
"6/3/2016 22:00",390,182,208,18,6,"wolbecker","Klarer Himmel",2016-06-03 22:00:00,2016-06-03,2016,6,3,"Fri",22,FALSE,1.79175946922805
"6/3/2016 23:00",302,151,151,18,7,"wolbecker","Klarer Himmel",2016-06-03 23:00:00,2016-06-03,2016,6,3,"Fri",23,FALSE,1.94591014905531
"6/4/2016 0:00",235,100,135,17,4,"wolbecker","Klarer Himmel",2016-06-04 00:00:00,2016-06-04,2016,6,4,"Sat",0,TRUE,1.38629436111989
"6/4/2016 1:00",212,71,141,17,4,"wolbecker","Klarer Himmel",2016-06-04 01:00:00,2016-06-04,2016,6,4,"Sat",1,TRUE,1.38629436111989
