"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","temp","wind","weather","date","year","month","day","weekday","hour","wind_log"
"1/10/2015 15:00",83,126,209,9,32,NA,2015-01-10 15:00:00,2015,1,10,"Sat",15,3.46573590279973
"1/10/2015 16:00",114,131,245,8,35,NA,2015-01-10 16:00:00,2015,1,10,"Sat",16,3.55534806148941
"1/10/2015 17:00",125,130,255,8,32,NA,2015-01-10 17:00:00,2015,1,10,"Sat",17,3.46573590279973
"1/10/2015 18:00",136,147,283,6,24,NA,2015-01-10 18:00:00,2015,1,10,"Sat",18,3.17805383034795
"1/10/2015 19:00",162,167,329,6,26,NA,2015-01-10 19:00:00,2015,1,10,"Sat",19,3.25809653802148
"1/10/2015 20:00",174,169,343,6,32,NA,2015-01-10 20:00:00,2015,1,10,"Sat",20,3.46573590279973
"1/10/2015 21:00",130,86,216,5,26,NA,2015-01-10 21:00:00,2015,1,10,"Sat",21,3.25809653802148
"1/10/2015 22:00",95,84,179,5,22,NA,2015-01-10 22:00:00,2015,1,10,"Sat",22,3.09104245335832
"1/10/2015 23:00",81,81,162,4,22,NA,2015-01-10 23:00:00,2015,1,10,"Sat",23,3.09104245335832
"1/11/2015 0:00",86,111,197,4,22,NA,2015-01-11 00:00:00,2015,1,11,"Sun",0,3.09104245335832
"1/11/2015 1:00",72,111,183,4,22,NA,2015-01-11 01:00:00,2015,1,11,"Sun",1,3.09104245335832
"1/11/2015 2:00",52,71,123,3,24,NA,2015-01-11 02:00:00,2015,1,11,"Sun",2,3.17805383034795
"1/11/2015 3:00",38,70,108,3,20,NA,2015-01-11 03:00:00,2015,1,11,"Sun",3,2.99573227355399
"1/11/2015 4:00",34,30,64,3,22,NA,2015-01-11 04:00:00,2015,1,11,"Sun",4,3.09104245335832
"1/11/2015 5:00",27,21,48,3,28,NA,2015-01-11 05:00:00,2015,1,11,"Sun",5,3.3322045101752
"1/11/2015 6:00",11,13,24,3,28,NA,2015-01-11 06:00:00,2015,1,11,"Sun",6,3.3322045101752
"1/11/2015 7:00",24,14,38,3,30,NA,2015-01-11 07:00:00,2015,1,11,"Sun",7,3.40119738166216
"1/11/2015 8:00",41,10,51,3,33,NA,2015-01-11 08:00:00,2015,1,11,"Sun",8,3.49650756146648
"1/11/2015 9:00",105,33,138,3,30,NA,2015-01-11 09:00:00,2015,1,11,"Sun",9,3.40119738166216
"1/11/2015 10:00",125,45,170,3,30,NA,2015-01-11 10:00:00,2015,1,11,"Sun",10,3.40119738166216
"1/11/2015 11:00",106,62,168,4,37,NA,2015-01-11 11:00:00,2015,1,11,"Sun",11,3.61091791264422
"1/11/2015 12:00",135,97,232,5,39,NA,2015-01-11 12:00:00,2015,1,11,"Sun",12,3.66356164612965
"1/11/2015 13:00",179,98,277,5,32,NA,2015-01-11 13:00:00,2015,1,11,"Sun",13,3.46573590279973
"1/11/2015 14:00",169,136,305,6,35,NA,2015-01-11 14:00:00,2015,1,11,"Sun",14,3.55534806148941
"1/11/2015 15:00",178,119,297,6,35,NA,2015-01-11 15:00:00,2015,1,11,"Sun",15,3.55534806148941
"1/11/2015 16:00",162,166,328,6,32,NA,2015-01-11 16:00:00,2015,1,11,"Sun",16,3.46573590279973
"1/11/2015 17:00",157,182,339,6,37,NA,2015-01-11 17:00:00,2015,1,11,"Sun",17,3.61091791264422
"1/11/2015 18:00",126,191,317,5,41,NA,2015-01-11 18:00:00,2015,1,11,"Sun",18,3.71357206670431
"1/11/2015 19:00",122,167,289,5,43,NA,2015-01-11 19:00:00,2015,1,11,"Sun",19,3.76120011569356
"1/11/2015 20:00",59,144,203,5,37,NA,2015-01-11 20:00:00,2015,1,11,"Sun",20,3.61091791264422
"1/11/2015 21:00",44,84,128,5,37,NA,2015-01-11 21:00:00,2015,1,11,"Sun",21,3.61091791264422
"1/11/2015 22:00",43,105,148,6,35,NA,2015-01-11 22:00:00,2015,1,11,"Sun",22,3.55534806148941
"1/11/2015 23:00",29,76,105,6,24,NA,2015-01-11 23:00:00,2015,1,11,"Sun",23,3.17805383034795
"1/12/2015 0:00",25,21,46,6,24,NA,2015-01-12 00:00:00,2015,1,12,"Mon",0,3.17805383034795
"1/12/2015 1:00",14,19,33,6,22,NA,2015-01-12 01:00:00,2015,1,12,"Mon",1,3.09104245335832
"1/12/2015 2:00",6,3,9,7,26,NA,2015-01-12 02:00:00,2015,1,12,"Mon",2,3.25809653802148
"1/12/2015 3:00",2,2,4,7,24,NA,2015-01-12 03:00:00,2015,1,12,"Mon",3,3.17805383034795
"1/12/2015 4:00",2,2,4,7,24,NA,2015-01-12 04:00:00,2015,1,12,"Mon",4,3.17805383034795
"1/12/2015 5:00",29,8,37,7,24,NA,2015-01-12 05:00:00,2015,1,12,"Mon",5,3.17805383034795
"1/12/2015 6:00",72,24,96,7,26,NA,2015-01-12 06:00:00,2015,1,12,"Mon",6,3.25809653802148
"1/12/2015 7:00",351,180,531,7,30,NA,2015-01-12 07:00:00,2015,1,12,"Mon",7,3.40119738166216
"1/12/2015 8:00",532,411,943,7,32,NA,2015-01-12 08:00:00,2015,1,12,"Mon",8,3.46573590279973
"1/12/2015 9:00",378,307,685,7,32,NA,2015-01-12 09:00:00,2015,1,12,"Mon",9,3.46573590279973
"1/12/2015 10:00",399,368,767,7,30,NA,2015-01-12 10:00:00,2015,1,12,"Mon",10,3.40119738166216
"1/12/2015 11:00",378,369,747,7,30,NA,2015-01-12 11:00:00,2015,1,12,"Mon",11,3.40119738166216
"1/12/2015 12:00",365,389,754,7,33,NA,2015-01-12 12:00:00,2015,1,12,"Mon",12,3.49650756146648
"1/12/2015 13:00",447,389,836,7,30,NA,2015-01-12 13:00:00,2015,1,12,"Mon",13,3.40119738166216
"1/12/2015 14:00",372,410,782,8,30,NA,2015-01-12 14:00:00,2015,1,12,"Mon",14,3.40119738166216
"1/12/2015 15:00",509,463,972,9,33,NA,2015-01-12 15:00:00,2015,1,12,"Mon",15,3.49650756146648
"1/12/2015 16:00",565,421,986,9,33,NA,2015-01-12 16:00:00,2015,1,12,"Mon",16,3.49650756146648
"1/12/2015 17:00",553,539,1092,9,32,NA,2015-01-12 17:00:00,2015,1,12,"Mon",17,3.46573590279973
"1/12/2015 18:00",457,456,913,9,35,NA,2015-01-12 18:00:00,2015,1,12,"Mon",18,3.55534806148941
"1/12/2015 19:00",380,431,811,9,39,NA,2015-01-12 19:00:00,2015,1,12,"Mon",19,3.66356164612965
"1/12/2015 20:00",237,256,493,8,32,NA,2015-01-12 20:00:00,2015,1,12,"Mon",20,3.46573590279973
"1/12/2015 21:00",147,181,328,8,26,NA,2015-01-12 21:00:00,2015,1,12,"Mon",21,3.25809653802148
"1/12/2015 22:00",102,198,300,9,32,NA,2015-01-12 22:00:00,2015,1,12,"Mon",22,3.46573590279973
"1/12/2015 23:00",45,138,183,9,28,NA,2015-01-12 23:00:00,2015,1,12,"Mon",23,3.3322045101752
"1/13/2015 0:00",19,74,93,10,32,NA,2015-01-13 00:00:00,2015,1,13,"Tues",0,3.46573590279973
"1/13/2015 1:00",6,15,21,9,30,NA,2015-01-13 01:00:00,2015,1,13,"Tues",1,3.40119738166216
"1/13/2015 2:00",4,9,13,10,30,NA,2015-01-13 02:00:00,2015,1,13,"Tues",2,3.40119738166216
"1/13/2015 3:00",3,2,5,9,26,NA,2015-01-13 03:00:00,2015,1,13,"Tues",3,3.25809653802148
"1/13/2015 4:00",6,2,8,9,24,NA,2015-01-13 04:00:00,2015,1,13,"Tues",4,3.17805383034795
"1/13/2015 5:00",27,10,37,10,30,NA,2015-01-13 05:00:00,2015,1,13,"Tues",5,3.40119738166216
"1/13/2015 6:00",84,38,122,11,33,NA,2015-01-13 06:00:00,2015,1,13,"Tues",6,3.49650756146648
"1/13/2015 7:00",409,191,600,9,30,NA,2015-01-13 07:00:00,2015,1,13,"Tues",7,3.40119738166216
"1/13/2015 8:00",519,443,962,9,26,NA,2015-01-13 08:00:00,2015,1,13,"Tues",8,3.25809653802148
"1/13/2015 9:00",498,431,929,8,26,NA,2015-01-13 09:00:00,2015,1,13,"Tues",9,3.25809653802148
"1/13/2015 10:00",401,366,767,8,26,NA,2015-01-13 10:00:00,2015,1,13,"Tues",10,3.25809653802148
"1/13/2015 11:00",443,321,764,9,22,NA,2015-01-13 11:00:00,2015,1,13,"Tues",11,3.09104245335832
"1/13/2015 12:00",452,397,849,9,28,NA,2015-01-13 12:00:00,2015,1,13,"Tues",12,3.3322045101752
"1/13/2015 13:00",411,355,766,9,24,NA,2015-01-13 13:00:00,2015,1,13,"Tues",13,3.17805383034795
"1/13/2015 14:00",394,425,819,9,32,NA,2015-01-13 14:00:00,2015,1,13,"Tues",14,3.46573590279973
"1/13/2015 15:00",381,395,776,9,22,NA,2015-01-13 15:00:00,2015,1,13,"Tues",15,3.09104245335832
"1/13/2015 16:00",461,429,890,9,26,NA,2015-01-13 16:00:00,2015,1,13,"Tues",16,3.25809653802148
"1/13/2015 17:00",613,438,1051,8,22,NA,2015-01-13 17:00:00,2015,1,13,"Tues",17,3.09104245335832
"1/13/2015 18:00",495,433,928,8,20,NA,2015-01-13 18:00:00,2015,1,13,"Tues",18,2.99573227355399
"1/13/2015 19:00",396,447,843,8,20,NA,2015-01-13 19:00:00,2015,1,13,"Tues",19,2.99573227355399
"1/13/2015 20:00",216,313,529,8,20,NA,2015-01-13 20:00:00,2015,1,13,"Tues",20,2.99573227355399
"1/13/2015 21:00",155,161,316,8,28,NA,2015-01-13 21:00:00,2015,1,13,"Tues",21,3.3322045101752
"1/13/2015 22:00",122,195,317,7,20,NA,2015-01-13 22:00:00,2015,1,13,"Tues",22,2.99573227355399
"1/13/2015 23:00",80,101,181,7,20,NA,2015-01-13 23:00:00,2015,1,13,"Tues",23,2.99573227355399
"1/14/2015 0:00",24,71,95,7,19,NA,2015-01-14 00:00:00,2015,1,14,"Wed",0,2.94443897916644
"1/14/2015 1:00",17,20,37,7,17,NA,2015-01-14 01:00:00,2015,1,14,"Wed",1,2.83321334405622
"1/14/2015 2:00",3,9,12,6,17,NA,2015-01-14 02:00:00,2015,1,14,"Wed",2,2.83321334405622
"1/14/2015 3:00",2,3,5,5,28,NA,2015-01-14 03:00:00,2015,1,14,"Wed",3,3.3322045101752
"1/14/2015 4:00",5,1,6,5,19,NA,2015-01-14 04:00:00,2015,1,14,"Wed",4,2.94443897916644
"1/14/2015 5:00",32,8,40,5,26,NA,2015-01-14 05:00:00,2015,1,14,"Wed",5,3.25809653802148
"1/14/2015 6:00",98,29,127,5,26,NA,2015-01-14 06:00:00,2015,1,14,"Wed",6,3.25809653802148
"1/14/2015 7:00",453,204,657,4,24,NA,2015-01-14 07:00:00,2015,1,14,"Wed",7,3.17805383034795
"1/14/2015 8:00",652,547,1199,4,22,NA,2015-01-14 08:00:00,2015,1,14,"Wed",8,3.09104245335832
"1/14/2015 9:00",558,386,944,5,26,NA,2015-01-14 09:00:00,2015,1,14,"Wed",9,3.25809653802148
"1/14/2015 10:00",497,403,900,5,22,NA,2015-01-14 10:00:00,2015,1,14,"Wed",10,3.09104245335832
"1/14/2015 11:00",418,347,765,4,22,NA,2015-01-14 11:00:00,2015,1,14,"Wed",11,3.09104245335832
"1/14/2015 12:00",383,404,787,3,20,NA,2015-01-14 12:00:00,2015,1,14,"Wed",12,2.99573227355399
"1/14/2015 13:00",444,376,820,3,11,NA,2015-01-14 13:00:00,2015,1,14,"Wed",13,2.39789527279837
"1/14/2015 14:00",436,433,869,5,24,NA,2015-01-14 14:00:00,2015,1,14,"Wed",14,3.17805383034795
"1/14/2015 15:00",435,476,911,5,24,NA,2015-01-14 15:00:00,2015,1,14,"Wed",15,3.17805383034795
"1/14/2015 16:00",478,479,957,4,26,NA,2015-01-14 16:00:00,2015,1,14,"Wed",16,3.25809653802148
"1/14/2015 17:00",557,436,993,3,17,NA,2015-01-14 17:00:00,2015,1,14,"Wed",17,2.83321334405622
"1/14/2015 18:00",504,456,960,3,15,NA,2015-01-14 18:00:00,2015,1,14,"Wed",18,2.70805020110221
"1/14/2015 19:00",511,344,855,4,15,NA,2015-01-14 19:00:00,2015,1,14,"Wed",19,2.70805020110221
"1/14/2015 20:00",288,324,612,3,17,NA,2015-01-14 20:00:00,2015,1,14,"Wed",20,2.83321334405622
"1/14/2015 21:00",148,201,349,3,11,NA,2015-01-14 21:00:00,2015,1,14,"Wed",21,2.39789527279837
"1/14/2015 22:00",147,211,358,3,15,NA,2015-01-14 22:00:00,2015,1,14,"Wed",22,2.70805020110221
"1/14/2015 23:00",101,150,251,3,11,NA,2015-01-14 23:00:00,2015,1,14,"Wed",23,2.39789527279837
"1/15/2015 0:00",50,97,147,3,15,NA,2015-01-15 00:00:00,2015,1,15,"Thurs",0,2.70805020110221
"1/15/2015 1:00",35,82,117,4,17,NA,2015-01-15 01:00:00,2015,1,15,"Thurs",1,2.83321334405622
"1/15/2015 2:00",17,42,59,4,17,NA,2015-01-15 02:00:00,2015,1,15,"Thurs",2,2.83321334405622
"1/15/2015 3:00",15,38,53,5,20,NA,2015-01-15 03:00:00,2015,1,15,"Thurs",3,2.99573227355399
"1/15/2015 4:00",6,17,23,6,22,NA,2015-01-15 04:00:00,2015,1,15,"Thurs",4,3.09104245335832
"1/15/2015 5:00",28,15,43,6,22,NA,2015-01-15 05:00:00,2015,1,15,"Thurs",5,3.09104245335832
"1/15/2015 6:00",66,27,93,6,22,NA,2015-01-15 06:00:00,2015,1,15,"Thurs",6,3.09104245335832
"1/15/2015 7:00",334,176,510,7,28,NA,2015-01-15 07:00:00,2015,1,15,"Thurs",7,3.3322045101752
"1/15/2015 8:00",499,404,903,8,30,NA,2015-01-15 08:00:00,2015,1,15,"Thurs",8,3.40119738166216
"1/15/2015 9:00",365,298,663,8,30,NA,2015-01-15 09:00:00,2015,1,15,"Thurs",9,3.40119738166216
"1/15/2015 10:00",382,289,671,8,26,NA,2015-01-15 10:00:00,2015,1,15,"Thurs",10,3.25809653802148
"1/15/2015 11:00",394,319,713,9,28,NA,2015-01-15 11:00:00,2015,1,15,"Thurs",11,3.3322045101752
"1/15/2015 12:00",400,461,861,9,26,NA,2015-01-15 12:00:00,2015,1,15,"Thurs",12,3.25809653802148
"1/15/2015 13:00",422,351,773,9,32,NA,2015-01-15 13:00:00,2015,1,15,"Thurs",13,3.46573590279973
"1/15/2015 14:00",399,339,738,9,28,NA,2015-01-15 14:00:00,2015,1,15,"Thurs",14,3.3322045101752
"1/15/2015 15:00",467,370,837,9,26,NA,2015-01-15 15:00:00,2015,1,15,"Thurs",15,3.25809653802148
"1/15/2015 16:00",445,412,857,9,26,NA,2015-01-15 16:00:00,2015,1,15,"Thurs",16,3.25809653802148
"1/15/2015 17:00",482,428,910,9,26,NA,2015-01-15 17:00:00,2015,1,15,"Thurs",17,3.25809653802148
"1/15/2015 18:00",433,357,790,9,22,NA,2015-01-15 18:00:00,2015,1,15,"Thurs",18,3.09104245335832
"1/15/2015 19:00",336,312,648,9,26,NA,2015-01-15 19:00:00,2015,1,15,"Thurs",19,3.25809653802148
"1/15/2015 20:00",228,200,428,9,24,NA,2015-01-15 20:00:00,2015,1,15,"Thurs",20,3.17805383034795
"1/15/2015 21:00",161,201,362,9,20,NA,2015-01-15 21:00:00,2015,1,15,"Thurs",21,2.99573227355399
"1/15/2015 22:00",133,164,297,8,20,NA,2015-01-15 22:00:00,2015,1,15,"Thurs",22,2.99573227355399
"1/15/2015 23:00",45,106,151,7,20,NA,2015-01-15 23:00:00,2015,1,15,"Thurs",23,2.99573227355399
"1/16/2015 0:00",28,92,120,7,22,NA,2015-01-16 00:00:00,2015,1,16,"Fri",0,3.09104245335832
"1/16/2015 1:00",30,43,73,7,19,NA,2015-01-16 01:00:00,2015,1,16,"Fri",1,2.94443897916644
"1/16/2015 2:00",9,16,25,7,24,NA,2015-01-16 02:00:00,2015,1,16,"Fri",2,3.17805383034795
"1/16/2015 3:00",3,22,25,7,24,NA,2015-01-16 03:00:00,2015,1,16,"Fri",3,3.17805383034795
"1/16/2015 4:00",3,23,26,6,22,NA,2015-01-16 04:00:00,2015,1,16,"Fri",4,3.09104245335832
"1/16/2015 5:00",30,13,43,6,22,NA,2015-01-16 05:00:00,2015,1,16,"Fri",5,3.09104245335832
"1/16/2015 6:00",85,29,114,6,20,NA,2015-01-16 06:00:00,2015,1,16,"Fri",6,2.99573227355399
"1/16/2015 7:00",322,204,526,5,15,NA,2015-01-16 07:00:00,2015,1,16,"Fri",7,2.70805020110221
"1/16/2015 8:00",478,340,818,5,17,NA,2015-01-16 08:00:00,2015,1,16,"Fri",8,2.83321334405622
"1/16/2015 9:00",406,311,717,5,15,NA,2015-01-16 09:00:00,2015,1,16,"Fri",9,2.70805020110221
"1/16/2015 10:00",448,360,808,6,13,NA,2015-01-16 10:00:00,2015,1,16,"Fri",10,2.56494935746154
"1/16/2015 11:00",454,344,798,7,15,NA,2015-01-16 11:00:00,2015,1,16,"Fri",11,2.70805020110221
"1/16/2015 12:00",490,354,844,7,17,NA,2015-01-16 12:00:00,2015,1,16,"Fri",12,2.83321334405622
"1/16/2015 13:00",422,426,848,8,13,NA,2015-01-16 13:00:00,2015,1,16,"Fri",13,2.56494935746154
"1/16/2015 14:00",413,411,824,8,15,NA,2015-01-16 14:00:00,2015,1,16,"Fri",14,2.70805020110221
"1/16/2015 15:00",441,353,794,7,9,NA,2015-01-16 15:00:00,2015,1,16,"Fri",15,2.19722457733622
"1/16/2015 16:00",445,383,828,6,6,NA,2015-01-16 16:00:00,2015,1,16,"Fri",16,1.79175946922805
"1/16/2015 17:00",385,389,774,6,7,NA,2015-01-16 17:00:00,2015,1,16,"Fri",17,1.94591014905531
"1/16/2015 18:00",392,350,742,6,7,NA,2015-01-16 18:00:00,2015,1,16,"Fri",18,1.94591014905531
"1/16/2015 19:00",355,344,699,6,9,NA,2015-01-16 19:00:00,2015,1,16,"Fri",19,2.19722457733622
"1/16/2015 20:00",257,233,490,5,7,NA,2015-01-16 20:00:00,2015,1,16,"Fri",20,1.94591014905531
"1/16/2015 21:00",180,192,372,3,7,NA,2015-01-16 21:00:00,2015,1,16,"Fri",21,1.94591014905531
"1/16/2015 22:00",116,184,300,4,9,NA,2015-01-16 22:00:00,2015,1,16,"Fri",22,2.19722457733622
"1/16/2015 23:00",105,171,276,2,7,NA,2015-01-16 23:00:00,2015,1,16,"Fri",23,1.94591014905531
"1/17/2015 0:00",114,135,249,4,13,NA,2015-01-17 00:00:00,2015,1,17,"Sat",0,2.56494935746154
"1/17/2015 1:00",57,159,216,4,7,NA,2015-01-17 01:00:00,2015,1,17,"Sat",1,1.94591014905531
"1/17/2015 2:00",33,106,139,2,9,NA,2015-01-17 02:00:00,2015,1,17,"Sat",2,2.19722457733622
"1/17/2015 3:00",33,79,112,2,4,NA,2015-01-17 03:00:00,2015,1,17,"Sat",3,1.38629436111989
"1/17/2015 4:00",8,57,65,3,7,NA,2015-01-17 04:00:00,2015,1,17,"Sat",4,1.94591014905531
"1/17/2015 5:00",25,22,47,1,6,NA,2015-01-17 05:00:00,2015,1,17,"Sat",5,1.79175946922805
"1/17/2015 6:00",17,16,33,0,9,NA,2015-01-17 06:00:00,2015,1,17,"Sat",6,2.19722457733622
"1/17/2015 7:00",49,14,63,1,7,NA,2015-01-17 07:00:00,2015,1,17,"Sat",7,1.94591014905531
"1/17/2015 8:00",111,44,155,-1,4,NA,2015-01-17 08:00:00,2015,1,17,"Sat",8,1.38629436111989
"1/17/2015 9:00",234,101,335,1,7,NA,2015-01-17 09:00:00,2015,1,17,"Sat",9,1.94591014905531
"1/17/2015 10:00",325,130,455,2,7,NA,2015-01-17 10:00:00,2015,1,17,"Sat",10,1.94591014905531
"1/17/2015 11:00",330,160,490,4,11,NA,2015-01-17 11:00:00,2015,1,17,"Sat",11,2.39789527279837
"1/17/2015 12:00",373,196,569,5,17,NA,2015-01-17 12:00:00,2015,1,17,"Sat",12,2.83321334405622
"1/17/2015 13:00",354,277,631,5,15,NA,2015-01-17 13:00:00,2015,1,17,"Sat",13,2.70805020110221
"1/17/2015 14:00",309,347,656,5,15,NA,2015-01-17 14:00:00,2015,1,17,"Sat",14,2.70805020110221
"1/17/2015 15:00",263,281,544,5,15,NA,2015-01-17 15:00:00,2015,1,17,"Sat",15,2.70805020110221
"1/17/2015 16:00",263,285,548,3,9,NA,2015-01-17 16:00:00,2015,1,17,"Sat",16,2.19722457733622
"1/17/2015 17:00",200,278,478,2,9,NA,2015-01-17 17:00:00,2015,1,17,"Sat",17,2.19722457733622
"1/17/2015 18:00",280,235,515,1,6,NA,2015-01-17 18:00:00,2015,1,17,"Sat",18,1.79175946922805
"1/17/2015 19:00",207,196,403,1,9,NA,2015-01-17 19:00:00,2015,1,17,"Sat",19,2.19722457733622
"1/17/2015 20:00",215,233,448,0,9,NA,2015-01-17 20:00:00,2015,1,17,"Sat",20,2.19722457733622
"1/17/2015 21:00",138,184,322,1,9,NA,2015-01-17 21:00:00,2015,1,17,"Sat",21,2.19722457733622
"1/17/2015 22:00",93,103,196,0,9,NA,2015-01-17 22:00:00,2015,1,17,"Sat",22,2.19722457733622
"1/17/2015 23:00",93,133,226,0,11,NA,2015-01-17 23:00:00,2015,1,17,"Sat",23,2.39789527279837
"1/18/2015 0:00",92,131,223,0,9,NA,2015-01-18 00:00:00,2015,1,18,"Sun",0,2.19722457733622
"1/18/2015 1:00",69,137,206,1,11,NA,2015-01-18 01:00:00,2015,1,18,"Sun",1,2.39789527279837
"1/18/2015 2:00",39,122,161,2,13,NA,2015-01-18 02:00:00,2015,1,18,"Sun",2,2.56494935746154
"1/18/2015 3:00",23,82,105,1,11,NA,2015-01-18 03:00:00,2015,1,18,"Sun",3,2.39789527279837
"1/18/2015 4:00",18,31,49,1,13,NA,2015-01-18 04:00:00,2015,1,18,"Sun",4,2.56494935746154
"1/18/2015 5:00",11,29,40,1,11,NA,2015-01-18 05:00:00,2015,1,18,"Sun",5,2.39789527279837
"1/18/2015 6:00",17,9,26,1,13,NA,2015-01-18 06:00:00,2015,1,18,"Sun",6,2.56494935746154
"1/18/2015 7:00",18,13,31,1,13,NA,2015-01-18 07:00:00,2015,1,18,"Sun",7,2.56494935746154
"1/18/2015 8:00",32,19,51,1,11,NA,2015-01-18 08:00:00,2015,1,18,"Sun",8,2.39789527279837
"1/18/2015 9:00",110,26,136,0,11,NA,2015-01-18 09:00:00,2015,1,18,"Sun",9,2.39789527279837
"1/18/2015 10:00",176,47,223,1,13,NA,2015-01-18 10:00:00,2015,1,18,"Sun",10,2.56494935746154
"1/18/2015 11:00",116,103,219,1,7,NA,2015-01-18 11:00:00,2015,1,18,"Sun",11,1.94591014905531
"1/18/2015 12:00",96,134,230,2,11,NA,2015-01-18 12:00:00,2015,1,18,"Sun",12,2.39789527279837
"1/18/2015 13:00",111,171,282,3,13,NA,2015-01-18 13:00:00,2015,1,18,"Sun",13,2.56494935746154
"1/18/2015 14:00",186,167,353,3,11,NA,2015-01-18 14:00:00,2015,1,18,"Sun",14,2.39789527279837
"1/18/2015 15:00",186,156,342,3,9,NA,2015-01-18 15:00:00,2015,1,18,"Sun",15,2.19722457733622
"1/18/2015 16:00",162,165,327,3,9,NA,2015-01-18 16:00:00,2015,1,18,"Sun",16,2.19722457733622
"1/18/2015 17:00",271,182,453,2,7,NA,2015-01-18 17:00:00,2015,1,18,"Sun",17,1.94591014905531
"1/18/2015 18:00",171,164,335,2,6,NA,2015-01-18 18:00:00,2015,1,18,"Sun",18,1.79175946922805
"1/18/2015 19:00",146,188,334,2,7,NA,2015-01-18 19:00:00,2015,1,18,"Sun",19,1.94591014905531
"1/18/2015 20:00",104,160,264,2,7,NA,2015-01-18 20:00:00,2015,1,18,"Sun",20,1.94591014905531
"1/18/2015 21:00",61,82,143,2,9,NA,2015-01-18 21:00:00,2015,1,18,"Sun",21,2.19722457733622
"1/18/2015 22:00",57,117,174,2,9,NA,2015-01-18 22:00:00,2015,1,18,"Sun",22,2.19722457733622
"1/18/2015 23:00",39,62,101,1,9,NA,2015-01-18 23:00:00,2015,1,18,"Sun",23,2.19722457733622
"1/19/2015 0:00",15,25,40,1,7,NA,2015-01-19 00:00:00,2015,1,19,"Mon",0,1.94591014905531
"1/19/2015 1:00",9,13,22,1,6,NA,2015-01-19 01:00:00,2015,1,19,"Mon",1,1.79175946922805
"1/19/2015 2:00",3,9,12,0,6,NA,2015-01-19 02:00:00,2015,1,19,"Mon",2,1.79175946922805
"1/19/2015 3:00",5,2,7,-1,4,NA,2015-01-19 03:00:00,2015,1,19,"Mon",3,1.38629436111989
"1/19/2015 4:00",3,3,6,-1,4,NA,2015-01-19 04:00:00,2015,1,19,"Mon",4,1.38629436111989
"1/19/2015 5:00",24,11,35,-1,4,NA,2015-01-19 05:00:00,2015,1,19,"Mon",5,1.38629436111989
"1/19/2015 6:00",97,26,123,-2,2,NA,2015-01-19 06:00:00,2015,1,19,"Mon",6,0.693147180559945
"1/19/2015 7:00",386,200,586,-2,2,NA,2015-01-19 07:00:00,2015,1,19,"Mon",7,0.693147180559945
"1/19/2015 8:00",629,408,1037,-2,4,NA,2015-01-19 08:00:00,2015,1,19,"Mon",8,1.38629436111989
"1/19/2015 9:00",496,382,878,-1,4,NA,2015-01-19 09:00:00,2015,1,19,"Mon",9,1.38629436111989
"1/19/2015 10:00",424,441,865,-1,4,NA,2015-01-19 10:00:00,2015,1,19,"Mon",10,1.38629436111989
"1/19/2015 11:00",442,339,781,0,2,NA,2015-01-19 11:00:00,2015,1,19,"Mon",11,0.693147180559945
"1/19/2015 12:00",493,469,962,1,0,NA,2015-01-19 12:00:00,2015,1,19,"Mon",12,-Inf
"1/19/2015 13:00",474,432,906,2,4,NA,2015-01-19 13:00:00,2015,1,19,"Mon",13,1.38629436111989
"1/19/2015 14:00",489,458,947,2,2,NA,2015-01-19 14:00:00,2015,1,19,"Mon",14,0.693147180559945
"1/19/2015 15:00",569,520,1089,1,4,NA,2015-01-19 15:00:00,2015,1,19,"Mon",15,1.38629436111989
"1/19/2015 16:00",601,489,1090,1,2,NA,2015-01-19 16:00:00,2015,1,19,"Mon",16,0.693147180559945
"1/19/2015 17:00",635,688,1323,0,2,NA,2015-01-19 17:00:00,2015,1,19,"Mon",17,0.693147180559945
"1/19/2015 18:00",432,538,970,-1,0,NA,2015-01-19 18:00:00,2015,1,19,"Mon",18,-Inf
"1/19/2015 19:00",425,478,903,-1,2,NA,2015-01-19 19:00:00,2015,1,19,"Mon",19,0.693147180559945
"1/19/2015 20:00",253,340,593,-2,4,NA,2015-01-19 20:00:00,2015,1,19,"Mon",20,1.38629436111989
"1/19/2015 21:00",178,214,392,-2,4,NA,2015-01-19 21:00:00,2015,1,19,"Mon",21,1.38629436111989
"1/19/2015 22:00",112,190,302,-1,4,NA,2015-01-19 22:00:00,2015,1,19,"Mon",22,1.38629436111989
"1/19/2015 23:00",55,96,151,-1,2,NA,2015-01-19 23:00:00,2015,1,19,"Mon",23,0.693147180559945
"1/20/2015 0:00",30,61,91,-2,4,NA,2015-01-20 00:00:00,2015,1,20,"Tues",0,1.38629436111989
"1/20/2015 1:00",13,34,47,-1,7,NA,2015-01-20 01:00:00,2015,1,20,"Tues",1,1.94591014905531
"1/20/2015 2:00",7,6,13,0,7,NA,2015-01-20 02:00:00,2015,1,20,"Tues",2,1.94591014905531
"1/20/2015 3:00",6,2,8,-1,4,NA,2015-01-20 03:00:00,2015,1,20,"Tues",3,1.38629436111989
"1/20/2015 4:00",5,3,8,-1,4,NA,2015-01-20 04:00:00,2015,1,20,"Tues",4,1.38629436111989
"1/20/2015 5:00",31,11,42,-1,6,NA,2015-01-20 05:00:00,2015,1,20,"Tues",5,1.79175946922805
